Time,Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
56553.58245539665,4.88,0.86,96.0,460.0
56554.586344242096,4.88,0.91,97.0,460.0
56555.59326148033,4.88,0.83,97.0,460.0
56556.59726643562,4.88,0.94,92.0,460.0
56557.60434746742,4.884,0.78,84.0,420.0
56558.611347198486,4.888,0.8,80.0,400.0
56559.61542272568,4.88,0.94,94.0,460.0
56560.6226849556,4.88,0.92,80.0,400.0
56561.62707901001,4.88,0.98,94.0,460.0
56562.63372731209,4.88,0.96,93.0,460.0
56563.638592004776,4.884,0.82,84.0,420.0
56564.64548373222,4.884,0.8,79.0,400.0
56565.65210390091,4.88,0.94,94.0,460.0
56566.65676808357,4.88,0.79,80.0,400.0
56567.66386985779,4.884,0.84,82.0,400.0
56568.66747546196,4.88,0.96,93.0,460.0
56569.674699783325,4.88,0.8,82.0,400.0
56570.68188357353,4.888,0.82,82.0,400.0
56571.68641376495,4.88,0.94,93.0,460.0
56572.69340753555,4.884,0.84,82.0,400.0
56573.69767975807,4.884,0.8,81.0,400.0
56574.70446419716,4.88,0.96,94.0,460.0
56575.70888352394,4.884,0.85,84.0,420.0
56576.71571111679,4.884,0.83,79.0,400.0
56577.72205853462,4.876,0.91,94.0,460.0
56578.726608753204,4.884,0.83,78.0,400.0
56579.73378801346,4.884,0.79,79.0,400.0
56580.73798131943,4.876,0.94,94.0,460.0
56581.744851112366,4.888,0.8,82.0,400.0
56582.74900174141,4.884,0.91,89.0,420.0
56583.75655865669,4.88,0.92,93.0,460.0
56584.7632997036,4.884,0.77,90.0,420.0
56585.76795196533,4.88,0.84,98.0,500.0
56586.77490186691,4.88,0.91,91.0,460.0
56587.778943538666,4.884,0.78,77.0,360.0
56588.785823106766,4.88,0.93,95.0,460.0
56589.79316949844,4.88,0.92,93.0,460.0
56590.79696726799,4.884,0.82,82.0,400.0
56591.80372929573,4.88,0.98,93.0,460.0
56592.80852603912,4.876,0.93,86.0,420.0
56593.815388441086,4.88,0.83,81.0,400.0
56594.81940984726,4.876,0.93,92.0,460.0
56595.82662439346,4.884,0.83,82.0,400.0
56596.833743810654,4.884,0.77,80.0,400.0
56597.83814573288,4.876,0.96,94.0,460.0
56598.844589710236,4.88,0.97,94.0,460.0
56599.849370241165,4.884,0.79,82.0,400.0
56600.85587525368,4.88,0.98,91.0,460.0
56601.860115766525,4.884,0.8,83.0,400.0
56602.866822481155,4.888,0.8,78.0,400.0
56603.87459897995,4.884,0.81,82.0,400.0
56604.87830066681,4.88,0.94,93.0,460.0
56605.88552355766,4.884,0.8,78.0,400.0
56606.88941073418,4.88,0.94,97.0,460.0
56607.89684033394,4.884,0.79,79.0,400.0
56608.90114545822,4.88,0.95,95.0,460.0
56609.908452034,4.888,0.78,80.0,400.0
56610.915405511856,4.88,0.91,92.0,460.0
56611.91954803467,4.884,0.79,84.0,420.0
56612.92605805397,4.884,0.84,86.0,420.0
56613.930156707764,4.88,0.91,93.0,460.0
56614.937658786774,4.884,0.92,83.0,400.0
56615.94446063042,4.88,0.99,93.0,460.0
56616.94855761528,4.884,0.94,95.0,460.0
56617.955573797226,4.876,0.81,90.0,420.0
56618.96048259735,4.876,0.93,96.0,460.0
56619.96738553047,4.884,0.88,78.0,400.0
56620.971578359604,4.884,0.79,80.0,400.0
56621.9787106514,4.88,0.97,98.0,500.0
56622.985419511795,4.88,0.94,84.0,420.0
56623.98978161812,4.884,0.82,78.0,400.0
56624.99649596214,4.88,0.95,92.0,460.0
56626.00069332123,4.88,0.8,80.0,400.0
56627.007932662964,4.884,0.83,78.0,400.0
56628.01171898842,4.88,0.93,94.0,460.0
56629.019411325455,4.884,0.78,79.0,400.0
56630.02641105652,4.884,0.87,82.0,400.0
56631.03070807457,4.88,0.93,97.0,460.0
56632.03735971451,4.884,0.79,77.0,360.0
56633.04142975807,4.884,0.86,78.0,400.0
56634.04882121086,4.88,0.95,93.0,460.0
56635.055564403534,4.884,0.83,80.0,400.0
56636.05991101265,4.884,0.79,85.0,420.0
56637.06656098366,4.88,0.97,92.0,460.0
56638.070590257645,4.884,0.8,83.0,400.0
56639.07748699188,4.884,0.79,80.0,400.0
56640.082008600235,4.876,0.94,96.0,460.0
56641.08912014961,4.884,0.83,83.0,400.0
56642.095729112625,4.888,0.79,80.0,400.0
56643.10048723221,4.876,0.96,94.0,460.0
56644.10777807236,4.884,0.79,83.0,400.0
56645.11219930649,4.88,0.93,92.0,460.0
56646.11875152588,4.876,0.94,94.0,460.0
56647.12268257141,4.884,0.8,82.0,400.0
56648.130393743515,4.88,0.92,97.0,460.0
56649.136808395386,4.88,0.94,92.0,460.0
56650.14141893387,4.888,0.83,85.0,420.0
56651.1485478878,4.876,0.94,97.0,460.0
56652.15296959877,4.884,0.93,81.0,400.0
56653.15953373909,4.884,0.83,80.0,400.0
56654.1665763855,4.88,0.96,96.0,460.0
56655.170488119125,4.88,0.93,89.0,420.0
56656.17736506462,4.884,0.78,83.0,400.0
56657.181527137756,4.884,0.79,78.0,400.0
56658.1891105175,4.88,0.93,95.0,460.0
56659.19286108017,4.884,0.82,81.0,400.0
56660.19977211952,4.88,0.96,96.0,460.0
56661.20727658272,4.88,0.94,94.0,460.0
56662.211282491684,4.884,0.79,79.0,400.0
56663.218589544296,4.884,0.83,81.0,400.0
56664.22281694412,4.876,0.97,93.0,460.0
56665.23015832901,4.884,0.78,80.0,400.0
56666.23444724083,4.884,0.79,83.0,400.0
56667.240832567215,4.88,0.95,98.0,500.0
56668.247968912125,4.884,0.8,80.0,400.0
56669.25209617615,4.884,0.82,83.0,400.0
56670.25916147232,4.88,0.97,97.0,460.0
56671.263431310654,4.88,0.94,94.0,460.0
56672.270855903625,4.876,0.88,97.0,460.0
56673.27753019333,4.88,0.93,92.0,460.0
56674.28128576279,4.884,0.83,78.0,400.0
56675.28819561005,4.884,0.79,94.0,460.0
56676.29320168495,4.876,0.95,94.0,460.0
56677.299600839615,4.88,0.87,83.0,400.0
56678.30458521843,4.876,0.96,94.0,460.0
56679.31122350693,4.876,0.96,95.0,460.0
56680.31815743446,4.884,0.81,95.0,460.0
56681.32233047485,4.876,0.9,97.0,460.0
56682.32939362526,4.884,0.87,84.0,420.0
56683.333412885666,4.884,0.78,79.0,400.0
56684.34031867981,4.876,0.96,94.0,460.0
56685.34498882294,4.88,0.99,89.0,420.0
56686.351655721664,4.884,0.78,81.0,400.0
56687.35877108574,4.876,0.95,95.0,460.0
56688.36327505112,4.884,0.78,82.0,400.0
56689.36999630928,4.884,0.8,78.0,400.0
56690.37438774109,4.876,0.96,93.0,460.0
56691.381756305695,4.884,0.82,80.0,400.0
56692.38577127457,4.884,0.83,78.0,400.0
56693.39306020737,4.876,0.95,96.0,460.0
56694.40005540848,4.884,0.79,80.0,400.0
56695.40397524834,4.884,0.78,82.0,400.0
56696.410938978195,4.876,0.93,94.0,460.0
56697.41549682617,4.88,0.93,92.0,460.0
56698.42179226875,4.884,0.83,82.0,400.0
56699.42880988121,4.88,0.92,94.0,460.0
56700.433413267136,4.884,0.82,84.0,420.0
56701.44060468674,4.88,0.8,83.0,400.0
56702.444662332535,4.88,0.92,93.0,460.0
56703.45206904411,4.876,0.94,94.0,460.0
56704.4555182457,4.884,0.83,80.0,400.0
56705.46243572235,4.88,0.94,97.0,460.0
56706.46972608566,4.884,0.82,80.0,400.0
56707.47401666641,4.884,0.79,79.0,400.0
56708.48130655289,4.876,0.96,97.0,460.0
56709.485386133194,4.88,0.94,78.0,400.0
56710.49279022217,4.876,0.97,94.0,460.0
56711.49651622772,4.876,0.96,94.0,460.0
56712.503745794296,4.884,0.8,91.0,460.0
56713.51093292236,4.884,0.81,83.0,400.0
56714.51495409012,4.876,0.93,96.0,460.0
56715.521936655045,4.884,0.79,79.0,400.0
56716.526636362076,4.884,0.85,80.0,400.0
56717.533615112305,4.88,0.95,91.0,460.0
56718.5402944088,4.884,0.83,82.0,400.0
56719.54452395439,4.884,0.8,85.0,420.0
56720.551527261734,4.88,0.92,92.0,460.0
56721.555725336075,4.884,0.79,86.0,420.0
56722.56220245361,4.88,0.76,82.0,400.0
56723.566482782364,4.876,0.94,93.0,460.0
56724.57421398163,4.88,0.84,84.0,420.0
56725.58063912392,4.884,0.79,80.0,400.0
56726.584929704666,4.876,0.91,93.0,460.0
56727.59221959114,4.88,0.8,83.0,400.0
56728.59677052498,4.88,0.91,95.0,460.0
56729.60312008858,4.88,0.93,94.0,460.0
56730.60732078552,4.884,0.79,78.0,400.0
56731.61504173279,4.884,0.83,79.0,400.0
56732.6218123436,4.876,0.94,98.0,500.0
56733.62549471855,4.876,0.93,91.0,460.0
56734.63269281387,4.884,0.78,98.0,500.0
56735.63677620888,4.876,0.95,93.0,460.0
56736.644520521164,4.884,0.79,80.0,400.0
56737.6512928009,4.884,0.83,86.0,420.0
56738.65499281883,4.876,0.96,96.0,460.0
56739.662430524826,4.88,0.79,80.0,400.0
56740.666868925095,4.876,0.96,94.0,460.0
56741.673164367676,4.88,0.95,93.0,460.0
56742.677607774734,4.88,0.83,82.0,400.0
56743.685240745544,4.88,0.78,95.0,460.0
56744.69214510918,4.88,0.95,81.0,400.0
56745.695831775665,4.884,0.82,84.0,420.0
56746.702996730804,4.88,0.97,93.0,460.0
56747.70702910423,4.88,0.95,80.0,400.0
56748.714385032654,4.884,0.79,79.0,400.0
56749.71888208389,4.88,0.95,95.0,460.0
56750.72518968582,4.884,0.84,85.0,420.0
56751.73290205002,4.884,0.82,82.0,400.0
56752.73661613464,4.876,0.96,98.0,500.0
56753.74353933334,4.888,0.83,78.0,400.0
56754.74800825119,4.884,0.79,79.0,400.0
56755.75529837608,4.876,0.97,96.0,460.0
56756.76159143448,4.884,0.79,78.0,400.0
56757.76633644104,4.88,0.82,80.0,400.0
56758.77341532707,4.88,0.92,93.0,460.0
56759.77757024765,4.88,0.97,95.0,460.0
56760.78415799141,4.884,0.8,79.0,400.0
56761.78903412819,4.876,0.94,91.0,460.0
56762.7963244915,4.884,0.81,79.0,400.0
56763.802678108215,4.88,0.82,82.0,400.0
56764.807218790054,4.88,0.9,93.0,460.0
56765.81354689598,4.88,0.94,93.0,460.0
56766.817957639694,4.884,0.8,78.0,400.0
56767.825516462326,4.88,0.91,96.0,460.0
56768.82944369316,4.876,0.95,91.0,460.0
56769.83656787872,4.884,0.78,80.0,400.0
56770.84338212013,4.876,0.92,94.0,460.0
56771.84814977646,4.876,0.91,96.0,460.0
56772.85498547554,4.88,0.9,83.0,400.0
56773.859511613846,4.88,0.97,96.0,460.0
56774.86653757095,4.88,0.91,96.0,460.0
56775.87048316002,4.884,0.79,83.0,400.0
56776.877698898315,4.88,0.97,99.0,500.0
56777.88428783417,4.884,0.86,78.0,400.0
56778.88866019249,4.884,0.8,86.0,420.0
56779.8959774971,4.876,0.97,95.0,460.0
56780.89964365959,4.884,0.78,78.0,400.0
56781.907106637955,4.88,0.83,81.0,400.0
56782.91417431831,4.876,0.93,93.0,460.0
56783.917750597,4.884,0.78,78.0,400.0
56784.92529249191,4.88,0.79,80.0,400.0
56785.929414749146,4.876,0.92,92.0,460.0
56786.93596291542,4.884,0.8,83.0,400.0
56787.94056081772,4.88,0.78,84.0,420.0
56788.94775557518,4.876,0.92,93.0,460.0
56789.95456933975,4.884,0.84,84.0,420.0
56790.958340168,4.88,0.93,94.0,460.0
56791.965819358826,4.876,0.93,99.0,500.0
56792.96963882446,4.88,0.76,82.0,400.0
56793.9773542881,4.884,0.8,78.0,400.0
56794.98177289963,4.876,0.95,92.0,460.0
56795.98849129677,4.88,0.94,93.0,460.0
56796.99521827698,4.876,0.8,94.0,460.0
56797.99997115135,4.876,0.92,92.0,460.0
56799.006246089935,4.88,0.79,79.0,400.0
56800.01076030731,4.884,0.86,83.0,400.0
56801.01760792732,4.876,0.9,93.0,460.0
56802.0244910717,4.884,0.78,78.0,400.0
56803.02941393852,4.876,0.94,96.0,460.0
56804.03615760803,4.876,0.93,93.0,460.0
56805.04028534889,4.88,0.89,83.0,400.0
56806.0477142334,4.876,0.99,91.0,460.0
56807.05189061165,4.884,0.78,79.0,400.0
56808.058442115784,4.884,0.84,79.0,400.0
56809.06536626816,4.88,0.94,94.0,460.0
56810.06950235367,4.88,0.92,80.0,400.0
56811.077058553696,4.884,0.81,84.0,420.0
56812.08102965355,4.88,0.8,77.0,360.0
56813.08841371536,4.876,0.93,95.0,460.0
56814.09209871292,4.88,0.82,80.0,400.0
56815.09941124916,4.876,0.97,95.0,460.0
56816.10671043396,4.88,0.8,82.0,400.0
56817.11073970795,4.884,0.8,78.0,400.0
56818.117664813995,4.884,0.81,83.0,400.0
56819.122099876404,4.876,0.95,94.0,460.0
56820.12908625603,4.884,0.81,81.0,400.0
56821.13596582413,4.884,0.83,79.0,400.0
56822.13990020752,4.88,0.94,93.0,460.0
56823.14719247818,4.88,0.82,81.0,400.0
56824.151404857635,4.876,0.8,84.0,400.0
56825.15863156319,4.876,0.91,97.0,460.0
56826.16242527962,4.884,0.8,82.0,400.0
56827.1693983078,4.88,0.91,93.0,460.0
56828.176226854324,4.876,0.93,92.0,460.0
56829.18070983887,4.88,0.8,85.0,420.0
56830.18790268898,4.88,0.75,95.0,460.0
56831.19182944298,4.876,0.95,94.0,460.0
56832.198773145676,4.884,0.79,82.0,400.0
56833.20354676247,4.876,0.96,92.0,460.0
56834.20994067192,4.872,0.95,91.0,460.0
56835.21724367142,4.884,0.94,79.0,400.0
56836.22153425217,4.876,0.99,97.0,460.0
56837.22846150398,4.876,0.92,96.0,460.0
56838.23307347298,4.88,0.8,79.0,400.0
56839.24010324478,4.876,0.98,97.0,460.0
56840.24649190903,4.884,0.79,81.0,400.0
56841.25081372261,4.884,0.83,79.0,400.0
56842.25756597519,4.876,0.98,97.0,460.0
56843.26202940941,4.884,0.8,80.0,400.0
56844.26944041252,4.88,0.78,80.0,400.0
56845.27391910553,4.876,0.94,94.0,460.0
56846.2800951004,4.884,0.83,83.0,400.0
56847.2873916626,4.88,0.83,82.0,400.0
56848.29147672653,4.876,0.95,96.0,460.0
56849.298750162125,4.884,0.83,82.0,400.0
56850.3032078743,4.88,0.78,82.0,400.0
56851.30949926376,4.876,0.94,94.0,460.0
56852.31465578079,4.88,0.83,82.0,400.0
56853.3215007782,4.876,0.93,93.0,460.0
56854.32847380638,4.876,0.98,94.0,460.0
56855.33277916908,4.88,0.81,84.0,420.0
56856.339550971985,4.88,0.81,83.0,400.0
56857.34372282028,4.876,0.93,97.0,460.0
56858.3506398201,4.88,0.92,91.0,460.0
56859.354973077774,4.876,0.89,98.0,500.0
56860.361941337585,4.88,0.98,94.0,460.0
56861.36921000481,4.88,0.76,82.0,400.0
56862.373082876205,4.88,0.82,94.0,460.0
56863.37973165512,4.876,0.96,92.0,460.0
56864.38463449478,4.884,0.89,80.0,400.0
56865.391243457794,4.876,1.01,97.0,460.0
56866.39837741852,4.876,0.94,94.0,460.0
56867.40242815018,4.884,0.82,86.0,420.0
56868.40941500664,4.876,0.9,100.0,500.0
56869.41410779953,4.876,0.95,92.0,460.0
56870.42067027092,4.884,0.78,82.0,400.0
56871.425251722336,4.88,0.78,78.0,400.0
56872.43264460564,4.876,0.94,96.0,460.0
56873.438802957535,4.88,0.85,83.0,400.0
56874.443019390106,4.884,0.78,82.0,400.0
56875.45060348511,4.876,0.91,92.0,460.0
56876.454989910126,4.884,0.78,83.0,400.0
56877.462086200714,4.88,0.78,77.0,360.0
56878.46915149689,4.876,0.93,92.0,460.0
56879.47341418266,4.88,0.82,78.0,400.0
56880.47958993912,4.884,0.8,82.0,400.0
56881.48386716843,4.872,0.98,96.0,460.0
56882.49121236801,4.88,0.81,82.0,400.0
56883.49601817131,4.88,0.79,83.0,400.0
56884.50281691551,4.876,0.93,94.0,460.0
56885.50931239128,4.884,0.8,79.0,400.0
56886.51351284981,4.88,0.83,81.0,400.0
56887.52066087723,4.876,0.94,95.0,460.0
56888.52538371086,4.88,0.82,84.0,420.0
56889.53241610527,4.876,0.92,91.0,460.0
56890.53594613075,4.872,0.98,94.0,460.0
56891.54332756996,4.876,0.84,87.0,420.0
56892.55040931702,4.876,0.94,96.0,460.0
56893.55429196358,4.876,0.93,95.0,460.0
56894.56100153923,4.88,0.79,86.0,420.0
56895.565460681915,4.876,0.96,94.0,460.0
56896.572296619415,4.876,0.96,84.0,420.0
56897.57747960091,4.88,0.8,80.0,400.0
56898.58405947685,4.872,0.94,93.0,460.0
56899.59054064751,4.876,0.94,95.0,460.0
56900.594955682755,4.88,0.81,81.0,400.0
56901.60239648819,4.876,0.95,95.0,460.0
56902.606474876404,4.88,0.78,79.0,400.0
56903.61367225647,4.88,0.8,80.0,400.0
56904.62055492401,4.872,0.99,94.0,460.0
56905.625140190125,4.88,0.8,82.0,400.0
56906.63200736046,4.88,0.79,78.0,400.0
56907.6359102726,4.876,0.92,96.0,460.0
56908.64263558388,4.88,0.77,81.0,400.0
56909.64721083641,4.88,0.8,81.0,400.0
56910.65387511253,4.876,0.93,93.0,460.0
56911.661645412445,4.88,0.78,82.0,400.0
56912.66538357735,4.88,0.83,78.0,400.0
56913.67260885239,4.876,0.94,93.0,460.0
56914.6764216423,4.88,0.84,82.0,400.0
56915.68413209915,4.876,0.93,95.0,460.0
56916.687762737274,4.876,0.79,95.0,460.0
56917.69531393051,4.876,0.99,91.0,460.0
56918.70222043991,4.884,0.82,79.0,400.0
56919.70643949509,4.876,0.93,92.0,460.0
56920.71320319176,4.876,0.91,91.0,460.0
56921.71757602692,4.88,0.81,83.0,400.0
56922.72452163696,4.872,0.95,98.0,500.0
56923.73164319992,4.876,0.91,94.0,460.0
56924.73602485657,4.88,0.84,80.0,400.0
56925.743039608,4.876,0.93,95.0,460.0
56926.74683690071,4.88,0.84,79.0,400.0
56927.75410485268,4.884,0.85,82.0,400.0
56928.75783467293,4.876,0.94,98.0,500.0
56929.765422582626,4.876,0.95,81.0,400.0
56930.772553920746,4.872,1.01,94.0,460.0
56931.77613520622,4.876,0.94,92.0,460.0
56932.783809900284,4.884,0.82,80.0,400.0
56933.78788614273,4.88,0.79,83.0,400.0
56934.79468417168,4.876,0.93,92.0,460.0
56935.799352407455,4.88,0.83,82.0,400.0
56936.80629181862,4.88,0.77,79.0,400.0
56937.812975645065,4.876,0.94,93.0,460.0
56938.81730103493,4.88,0.84,82.0,400.0
56939.82366156578,4.88,0.78,80.0,400.0
56940.82858157158,4.876,0.95,97.0,460.0
56941.83543133736,4.88,0.8,78.0,400.0
56942.84192085266,4.88,0.78,79.0,400.0
56943.846704244614,4.876,0.94,94.0,460.0
56944.85369205475,4.88,0.8,81.0,400.0
56945.85789227486,4.88,0.79,80.0,400.0
56946.86534357071,4.876,0.95,96.0,460.0
56947.8692612648,4.88,0.82,78.0,400.0
56948.876262426376,4.884,0.78,80.0,400.0
56949.88350725174,4.876,0.94,95.0,460.0
56950.88757586479,4.88,0.8,79.0,400.0
56951.89465689659,4.876,0.93,95.0,460.0
56952.898998975754,4.876,0.94,94.0,460.0
56953.90586400032,4.88,0.82,84.0,400.0
56954.90982866287,4.876,0.82,97.0,460.0
56955.916811704636,4.876,0.92,92.0,460.0
56956.92363834381,4.88,0.86,83.0,400.0
56957.92855381966,4.876,0.94,94.0,460.0
56958.935423612595,4.88,0.85,78.0,400.0
56959.93960976601,4.88,0.82,80.0,400.0
56960.946560144424,4.876,0.95,94.0,460.0
56961.95318484306,4.876,0.98,83.0,400.0
56962.95758366585,4.88,0.82,79.0,400.0
56963.96487760544,4.872,0.94,93.0,460.0
56964.96884775162,4.88,0.86,83.0,400.0
56965.975930690765,4.88,0.79,82.0,400.0
56966.98016500473,4.872,0.94,97.0,460.0
56967.98712825775,4.872,0.93,91.0,460.0
56968.99359226227,4.88,0.79,78.0,400.0
56969.99860548973,4.88,0.82,79.0,400.0
56971.005487918854,4.876,0.94,92.0,460.0
56972.00968170166,4.88,0.82,82.0,400.0
56973.01676130295,4.88,0.78,78.0,400.0
56974.021277189255,4.876,0.91,96.0,460.0
56975.027577877045,4.88,0.85,85.0,420.0
56976.03511595726,4.88,0.78,86.0,420.0
56977.03940677643,4.876,0.96,94.0,460.0
56978.04569935799,4.876,0.97,97.0,460.0
56979.0499894619,4.876,0.98,93.0,460.0
56980.05711364746,4.876,0.97,96.0,460.0
56981.0613822937,4.876,0.81,84.0,420.0
56982.06889843941,4.872,0.94,96.0,460.0
56983.0751914978,4.872,0.97,93.0,460.0
56984.07948112488,4.884,0.79,79.0,400.0
56985.086488723755,4.876,0.99,95.0,460.0
56986.09066581726,4.88,0.95,82.0,400.0
56987.09841513634,4.88,0.8,83.0,400.0
56988.10507750511,4.872,0.97,98.0,500.0
56989.1096534729,4.88,0.82,83.0,400.0
56990.11665439606,4.88,0.79,83.0,400.0
56991.12100458145,4.876,0.95,94.0,460.0
56992.127719163895,4.88,0.8,82.0,400.0
56993.13164997101,4.88,0.82,83.0,400.0
56994.13832569122,4.876,0.93,94.0,460.0
56995.146037817,4.884,0.8,79.0,400.0
56996.15016460419,4.88,0.81,83.0,400.0
56997.15697288513,4.876,0.94,93.0,460.0
56998.16179275513,4.88,0.84,83.0,400.0
56999.168643713,4.88,0.8,82.0,400.0
57000.17274546623,4.872,0.91,91.0,460.0
57001.17968797684,4.88,0.86,82.0,400.0
57002.18704414368,4.88,0.8,79.0,400.0
57003.19130015373,4.872,0.95,94.0,460.0
57004.198315143585,4.876,0.91,96.0,460.0
57005.20243382454,4.88,0.92,98.0,500.0
57006.2090511322,4.876,0.95,94.0,460.0
57007.216446876526,4.876,0.94,96.0,460.0
57008.220412015915,4.872,0.95,98.0,500.0
57009.22731757164,4.876,0.96,94.0,460.0
57010.23173093796,4.88,0.79,82.0,400.0
57011.23845052719,4.884,0.83,82.0,400.0
57012.2425262928,4.876,0.93,92.0,460.0
57013.2495868206,4.88,0.79,80.0,400.0
57014.25698566437,4.872,0.98,95.0,460.0
57015.26097822189,4.876,0.92,94.0,460.0
57016.26794028282,4.88,0.82,82.0,400.0
57017.27267074585,4.88,0.8,80.0,400.0
57018.278963804245,4.876,0.94,89.0,420.0
57019.2833006382,4.884,0.81,83.0,400.0
57020.29063940048,4.88,0.78,77.0,360.0
57021.297201395035,4.876,0.93,92.0,460.0
57022.30140733719,4.88,0.8,78.0,400.0
57023.30873155594,4.88,0.79,79.0,400.0
57024.3135843277,4.872,0.98,98.0,500.0
57025.32045459747,4.876,0.8,81.0,400.0
57026.327223062515,4.88,0.8,92.0,460.0
57027.33119916916,4.876,0.95,97.0,460.0
57028.3385989666,4.88,0.8,82.0,400.0
57029.3424243927,4.88,0.79,80.0,400.0
57030.34961247444,4.872,0.93,96.0,460.0
57031.35401201248,4.884,0.8,82.0,400.0
57032.3609957695,4.872,0.98,96.0,460.0
57033.367421627045,4.876,0.93,94.0,460.0
57034.37183046341,4.88,0.79,80.0,400.0
57035.379301309586,4.872,0.96,99.0,500.0
57036.38341188431,4.88,0.9,82.0,400.0
57037.39076280594,4.88,0.79,79.0,400.0
57038.39510035515,4.876,0.94,94.0,460.0
57039.40147781372,4.884,0.94,84.0,420.0
57040.408856630325,4.876,0.94,92.0,460.0
57041.41256570816,4.876,0.95,93.0,460.0
57042.41986465454,4.88,0.8,82.0,400.0
57043.423885822296,4.88,0.79,80.0,400.0
57044.43149185181,4.876,0.93,91.0,460.0
57045.43836927414,4.876,0.82,85.0,420.0
57046.44239282608,4.88,0.79,79.0,400.0
57047.44973564148,4.884,0.78,81.0,400.0
57048.453848838806,4.872,0.92,96.0,460.0
57049.46073317528,4.88,0.82,78.0,400.0
57050.46508860588,4.88,0.79,84.0,400.0
57051.47149467468,4.876,0.93,93.0,460.0
57052.478784799576,4.88,0.81,78.0,400.0
57053.4835627079,4.88,0.8,92.0,460.0
57054.489941358566,4.876,0.94,90.0,420.0
57055.49388194084,4.88,0.82,84.0,420.0
57056.50156188011,4.872,0.95,95.0,460.0
57057.506074905396,4.88,0.92,80.0,400.0
57058.51283788681,4.88,0.84,80.0,400.0
57059.51997947693,4.872,0.94,94.0,460.0
57060.52349472046,4.872,0.94,83.0,400.0
57061.53082561493,4.88,0.83,84.0,420.0
57062.53523302078,4.876,0.94,94.0,460.0
57063.54190158844,4.88,0.82,84.0,420.0
57064.54636526108,4.88,0.83,80.0,400.0
57065.55353426933,4.872,0.97,96.0,460.0
57066.559933662415,4.876,0.93,96.0,460.0
57067.564235687256,4.88,0.8,80.0,400.0
57068.57152676582,4.872,0.97,95.0,460.0
57069.576320409775,4.88,0.8,79.0,400.0
57070.58289384842,4.88,0.82,79.0,400.0
57071.58945655823,4.872,0.95,96.0,460.0
57072.59380149841,4.884,0.83,80.0,400.0
57073.60123682022,4.88,0.79,77.0,360.0
57074.60498595238,4.872,0.96,95.0,460.0
57075.61258935928,4.88,0.8,82.0,400.0
57076.61615777016,4.876,0.83,83.0,400.0
57077.62322807312,4.876,0.99,93.0,460.0
57078.63084435463,4.876,0.92,93.0,460.0
57079.634482860565,4.88,0.84,97.0,460.0
57080.64145231247,4.876,0.93,94.0,460.0
57081.64575409889,4.88,0.81,80.0,400.0
57082.652683734894,4.88,0.8,80.0,400.0
57083.65715432167,4.872,0.94,94.0,460.0
57084.66412830353,4.88,0.96,82.0,400.0
57085.67063355446,4.88,0.8,80.0,400.0
57086.675896167755,4.872,0.95,93.0,460.0
57087.68258023262,4.88,0.82,82.0,400.0
57088.68689370155,4.88,0.79,77.0,360.0
57089.69353079796,4.872,0.93,95.0,460.0
57090.7008767128,4.88,0.78,80.0,400.0
57091.70467734337,4.88,0.78,80.0,400.0
57092.711617946625,4.872,0.96,91.0,460.0
57093.71665930748,4.88,0.8,80.0,400.0
57094.72367835045,4.88,0.8,82.0,400.0
57095.72745871544,4.876,0.95,97.0,460.0
57096.73436164856,4.88,0.79,80.0,400.0
57097.74095058441,4.872,0.96,97.0,460.0
57098.74545812607,4.876,0.96,95.0,460.0
57099.753148555756,4.88,0.84,81.0,400.0
57100.75744485855,4.88,0.8,83.0,400.0
57101.763479948044,4.872,0.93,94.0,460.0
57102.76831364632,4.876,0.9,94.0,460.0
57103.775466918945,4.872,0.95,95.0,460.0
57104.78178334236,4.872,0.92,93.0,460.0
57105.7868206501,4.876,0.96,82.0,400.0
57106.79337954521,4.872,0.98,96.0,460.0
57107.79773211479,4.876,0.96,97.0,460.0
